name,moh_area
Kalukondayawa East,Dompe
Galwalagoda,Dompe
Ganegoda,Dompe
Dompe,Dompe
Iddamaldeniya,Dompe
Guruwala,Dompe
Egoda Guruwala,Dompe
Wanaluwawa South,Dompe
Giridara West,Dompe
Galpothugoda,Dompe
Nikawala,Dompe
Kapugoda,Dompe
Giridara,Dompe
Malinda East,Dompe
Malinda,Dompe
Palugama,Dompe
Degawatta,Dompe
Pahala Dompe,Dompe
Malwana,Dompe
Pahala Mapitigama,Dompe
Morahena,Dompe
Kimbulvilawatta,Dompe
Udamapitigama,Dompe
Udamapitigama South,Dompe
Palugama West,Dompe
Welgama,Dompe
Lansiyahena,Dompe
Samanabedda North,Dompe
Mahawalawatta,Dompe
Thittapattara,Dompe
Samanabedda,Dompe
Kimbulgoda,Mahara
Pituwalgoda,Mahara
Kinigama,Mahara
Maharagama,Mahara
Siwralumulla,Mahara
Pilikuththuwa,Mahara
Yongammulla,Mahara
Ambgaspitiya,Mahara
Warapalana,Mahara
Kandumulla,Mahara
Pasgammana,Mahara
Maligathenna,Mahara
Batepola North,Mahara
Batepola,Mahara
Amunukumbura,Mahara
Malwathuhiripitiya,Mahara
Buthpitiya North,Mahara
Uruwala East,Mahara
Uruwala West,Mahara
Buthpitiya South,Mahara
Neelamahara North,Mahara
Neelamahara South,Mahara
Aramangoda North,Mahara
Puwakpitiya,Mahara
Amunukumbura South,Mahara
Balivila,Mahara
Vilimbula North,Mahara
Vilimbula South,Mahara
Aramangoda,Mahara
Kahatana,Mahara
Henegama,Mahara
Etikehelgalla East,Mahara
Etikehelgalla West,Mahara
Kirikitta North,Mahara
Kirikitta East,Mahara
Kirikitta West,Mahara
Ahugammana,Mahara
Naranwala South,Mahara
Naranwala,Mahara
Udupila East,Mahara
Udupila South,Mahara
Udupila North,Mahara
Webada South,Mahara
Webada North,Mahara
Webada West,Mahara
Kirillawala North,Mahara
Kirillawala,Mahara
Kirillawala West,Mahara
Sooriyapaluwa North,Mahara
Kendaliyeddapaluwa East,Mahara
Kendaliyeddapaluwa North,Mahara
Dangahawela,Mahara
Kendaliyeddapaluwa West,Mahara
Mahara Nugegoda North,Mahara
Mahara Nugedoga West,Mahara
Mahara Nugegoda East,Mahara
Sooriyapaluwa East,Mahara
Sooriyapaluwa South,Mahara
Ranmuthugala,Mahara
Kirillawala South,Mahara
Webada East,Mahara
Gonahena East,Mahara
Gonahena North,Mahara
Gonahena South,Mahara
Gonahena West,Mahara
Eldeniya East,Mahara
Eldeniya West,Mahara
Puwakwetiya,Mahara
Ihala Karagahamuna South,Mahara
Ihala Karagahamuna East,Mahara
Ihala Karagahamuna North,Mahara
Mahara Nugegoda South,Mahara
Neligama,Mahara
Pahala Karagahamuna North,Mahara
Pahala Karagahamuna East,Mahara
Pahala Karagahamuna West,Mahara
Kopiwatta,Mahara
Dalupitiya East,Mahara
Kirimetiyagara,Mahara
Dalupitiya South,Mahara
Dalupitiya West,Mahara
Pinnameda West,Mahara
Gongithota,Mahara
Appugewatta,Mahara
Gongithota West,Mahara
Enderamulla South,Mahara
Enderamulla East,Mahara
Pinnameda,Mahara
Nathuduwa,Mahara
Enderamulla West,Mahara
Nathuduwa West,Mahara
Akbar Town,Mahara
Welegoda,Kelaniya
Hunupitiya North,Kelaniya
Nahena,Kelaniya
Eriyawetiya,Kelaniya
Kiribathgoda,Kelaniya
Thalawathuhenpita North,Kelaniya
Thalawathuhenpita South,Kelaniya
Kendahena,Kelaniya
Egoda Eriyawetiya,Kelaniya
Hunupitiya East,Kelaniya
Hunupitiya South,Kelaniya
Wanawasala West,Kelaniya
Wanawasala East,Kelaniya
Dippitigoda,Kelaniya
Weweldoowa,Kelaniya
Warakanatta,Kelaniya
Koholvila,Kelaniya
Dalugamgoda,Kelaniya
Nungamugoda,Kelaniya
Dalugama,Kelaniya
Himbutuwelgoda,Kelaniya
Pattiya East,Kelaniya
Pattiya North,Kelaniya
Meegahawatta,Kelaniya
Peliyagodawatta,Kelaniya
Peliyagoda Gangabada,Kelaniya
Peliyagoda Gangabada East,Kelaniya
Pattiya West,Kelaniya
Wedamulla,Kelaniya
Galborella,Kelaniya
Polhena,Kelaniya
Kelaniya,Kelaniya
Sinharamulla North,Kelaniya
Pilapitiya,Kelaniya
Pethiyagoda,Kelaniya
Mawella,Kelaniya
Sinharamulla,Kelaniya
Pahala Biyanvila East,Biyagama
Ihala Biyanvila North,Biyagama
Ihala Biyanvila Central,Biyagama
Mawaramandiya,Biyagama
Meegahawatta West,Biyagama
Meegahawatta East,Biyagama
Kammalwatta,Biyagama
Delgoda,Biyagama
Athurumulla,Biyagama
Kanduboda East,Biyagama
Kanduboda West,Biyagama
Siyambalape Watta,Biyagama
Daranagama,Biyagama
Siyambalape North,Biyagama
Heiyanthuduwa North,Biyagama
Makola South Ihala,Biyagama
Makola North Ihala,Biyagama
Makola North Central,Biyagama
Pahala Biyanvila West,Biyagama
Pahala Biyanvila Central,Biyagama
Makola North Pahala,Biyagama
Makola South Pahala,Biyagama
Pamunuvila,Biyagama
Gonawala East,Biyagama
Sapugaskanda,Biyagama
Heiyanthuduwa West,Biyagama
Heiyanthuduwa East,Biyagama
Siyambalape South,Biyagama
Yatihena,Biyagama
Ulahitiwala,Biyagama
Walgama West,Biyagama
Biyagama North,Biyagama
Biyagama West,Biyagama
Heiyanthuduwa South,Biyagama
Mabima East,Biyagama
Mabima West,Biyagama
Pattivila North,Biyagama
Gonawala Central,Biyagama
Galeadanda,Biyagama
Gonawala West,Biyagama
Thalwatta,Biyagama
Bollagala,Biyagama
Pattivila South,Biyagama
Biyagama South,Biyagama
Biyagama East,Biyagama
Yabaraluwa North,Biyagama
Yabaraluwa South,Biyagama
Malwana Town,Biyagama
Walgama East,Biyagama
